channelId,title,description,publishedAt,subscriberCount,viewCount,videoCount,topic
UCsJxlgjWIOcuEbOJZ591V3Q,Joseph Wang,"Joseph is the operator of Fedguy.com, a research blog on financial markets, and CIO of MonetaryMacro.com. He is a former senior trader on the Federal Reserve's Open Markets Desk, former credit analyst, and a former attorney. He is also the author of the best selling macroeconomics book Central Banking 101 and the creator of Centralbanking101.com, a site offering courses on financial markets. ",2023-02-01T20:42:49.035877Z,29900,1762526,180,finance creator
UC9HTMHvbSEE8knP6jXIk1FA,Traders Union,"Welcome to the official YouTube channel of Traders Union!

Here, you'll find a wealth of valuable information for successful trading and investing. Expect honest broker reviews, market forecasts, and up-to-date analysis on a variety of assets and markets – from foreign exchange (Forex) and stocks to meme coins and tap-to-earn games.

Regardless of your experience level, there’s something useful for everyone. We aim to make the market more transparent and accessible, helping you make informed decisions and profit along the way!

ON OUR CHANNEL, YOU'LL FIND:
● Relevant information on various markets, assets, and platforms
● Objective ratings of brokers and exchanges
● Educational videos and tips

",2020-10-07T10:44:00.819309Z,133000,5837747,1038,finance creator
UCk0jZcRvAxV7NaKodQzjGIg,Aakash Garg,"Hey, I'm Aakash Garg - an Insurance Advisor, a content creator on YouTube, and a mentor. I founded www.aakashgarg.in in 2020. For the past 7 years, I have actively shared content on YouTube and Facebook. Nowadays, I spend my time creating content for a community of over 6 Lakh subscribers on YouTube and all other Social Media Platforms. 

My motivation behind creating this channel is to make insurance plans, investment plans, and Personal finance easier to understand. I want everyone interested in Insurance and Investments to understand it as easily as possible.


🌍 Website - http://www.aakashgarg.in              
📩 E-Mail    - akgargofficial@gmail.com


📌 Disclaimer
This channel is for educational purposes only. Returns shown are not guaranteed and may vary. We are not SEBI-registered advisors. Please consult a financial expert before making any investment or insurance decision. We are not liable for any financial loss. Always verify with official sources.

",2012-03-22T14:58:42Z,624000,71695052,469,finance creator
UCHXlhiggGEzWZb5Qi8yYzzA,Mohan Rajwade: The Wealth Creator  ,"Hi Friends, 
   This is Mohan Rajwade a Trader, Trainer and Stock market Analyst. I believe everyone should trade because by trading and investing in stocks you can actually secure your future as well as the future of your coming generations.
   I entered stock market in 2002, just like a beginner I invested my time there to earn heavy profits without any knowledge & proper guidance and ended up making huge losses. Just Because I was passionate about the Stocks Market, I focused on learning & I became a profitable trader by 2011. Yes! it took a long time and it was not easy at all. I have seen the Crash of 2009 & 2020 in my trading journey.
   I know all the real time issue people face during initial days of trading and that’s the reason I decided to be an Educator/Mentor to Improve financial literacy among new traders in the most simplified way. From 2017, I have been teaching thousands of students successfully. My mantra for New Traders would be to “First Learn then Earn”.
Regards
",2013-12-02T15:18:02Z,82000,7553618,1779,finance creator
UCF95PBBK4Ys9pcgyiZ-iJig,Trading With PRT,"About Pushkar Raj Thakur :

Pushkar Raj Thakur, a master of Leadership Psychology, is one of India's top motivational speakers, stock market educators, and personality development coaches. Known as a Youth Icon and Change Expert, he inspires millions through his training on success mindset, leadership, sales, wealth creation, and life mastery. Creator of signature courses like “The Last Course for Your Best Life” and founder of PRT Global Solutions, he champions leadership and entrepreneurship, empowering individuals to GoSelfMade.
",2018-11-20T04:51:59Z,174000,12329777,396,finance creator
UCPEiQkAjr8CckN9RZ8TnseA,Financial Wolf,"📍Milwaukee, WI based online creator. Subscribe for weekly side hustle content 💰 I currently operate:
1. A vending machine business
2. eBay Dropshipping Company
3. Bitcoin Miner
4. Real Estate Investor 
5. YouTuber
6. Turo Fleet Operator 🚗 (COMING BACK SOON)

I also test out new side hustles all the time and give honest, authentic results to share with those of you trying to make 💵.

Partner With Me - financialwolf@creatorsagency.co
Instagram: @thefinancialwolf
TikTok: @thefinancialwolf",2018-04-25T19:21:27Z,292000,53515057,493,finance creator
UC7Bme6S-GpJkuVZTZgMfBjg,Fatty Trades,"Welcome to my channel where I discuss futures & options trading using a combination of fundamentals, volume price analysis, & options flow.  

I’m not someone who sells trade ideas or pushes people into a discord to make money.  I simply love trading and want to discuss my ideas & strategies to grow with anyone willing to listen.

I use Tradytics for options flow, which I feel is the best tool on the market for reading options flow to find great trade setups.  I’ve compared to many out there, such as Bread Alerts, Unusual Whales, SpotGamma, etc. & none of them come close.  If you want to give them a try, try my referral link & you'll get a week free plus 10% off your subscription!

https://www.tradytics.com/?ref_link=fattytrades

If you are interested in becoming a Funded Trader, please use the link below:
https://elitetraderfunding.com/products/ 
Coupon Code: FattyTrades

Tradingview link:
https://www.tradingview.com/gopro/?share_your_love=kfatkin

",2010-09-29T03:47:35Z,10000,475506,105,finance creator
UC3bQQ-fsWLQAUAz0cqpZaxw,Jake Gagain,"Crypto currency content creator & investor. 

https://linktr.ee/jakegagain

Disclaimer: Always trade responsibly. Jake Gagain is not a financial advisor nor does Jake Gagain give investment advice. Jake Gagain provides educational services, information and objective research for individuals interested in trading stocks & crypto currencies. However, the decision to invest and the specific stocks & crypto currencies chosen should be based on your own research and trading or investing objectives.
",2010-01-07T01:49:16Z,64000,4319208,1622,finance creator
UCH2PEOvYxrF56qtaNpre51g,Don Vo,"You can’t judge something if there is no criteria. 


Disclaimer:

The content on this YouTube channel is for informational and educational purposes only. Nothing shared here should be considered as financial advice or a recommendation to buy, sell, or hold any financial instrument. Trading and investing in the financial markets involve substantial risk and are not suitable for every investor. You should do your own research and consult with a qualified financial advisor before making any investment decisions. The creator of this channel does not guarantee the accuracy, completeness, or timeliness of the information provided. Any opinions expressed are solely those of the creator and are subject to change without notice. By viewing this content, you acknowledge that you are responsible for your own investment decisions and assume all risks associated with trading and investing.
",2020-02-14T11:40:44.135334Z,123000,15099810,1588,finance creator
UCWmDloSEGimH2mTxss6CuCQ,Investment Finder with Kylie Purcell,"Welcome to the channel! 

In our videos, we break down the tough to understand finance stuff that impacts us all. 

Our host Kylie Purcell is the investments editor at Finder.com.au. As a seasoned finance journalist and content creator, she  has a Masters in Journalism and a Graduate Diploma in Economics. 

Investment Finder is powered by finder.com.au. General information only. Consider risks. Seek independent advice. CAR 432664. For more information, visit finder.com.au


",2020-07-23T12:53:02.320323Z,5150,666147,126,finance creator
UCqwUrj10mAEsqezcItqvwEw,BB Ki Vines,"Bhuvan Bam is a creator, actor, and entrepreneur. He built the universe of BB Ki Vines from the ground up, turning it into one of India’s most loved content powerhouses. From charting YouTube history to starring in acclaimed series like Taaza Khabar, Bhuvan continues to redefine storytelling in the digital age. 

For more of his work, follow him on

IG: https://www.instagram.com/bhuvan.bam22/
X: https://x.com/bhuvan_bam
FB: https://www.facebook.com/BBkiVines/

From BB to your speakers → https://bit.ly/BBOriginalMusic
Official merch. Unofficial attitude → https://bit.ly/Youthiapa
Pleasure has a new address → https://bit.ly/PeppyForAll
",2015-06-20T08:40:00Z,26600000,5246536778,194,finance creator
UCyzwoIhyJ9QwI7ZLSc0M9lw,The Jobs Creator ( Placement agency ),0,2018-08-22T16:45:09Z,7210,1681279,55,finance creator
UC0MRplgd2Yh52G9-GaaeMkA,Will Fix,"I own three Bail Bond companies that are in 27 counties, I am a YouTube content creator for crypto coin, and I own a music store(Judah Guitars) I was an Associate Pastor for years.  I play electric guitar, but really the best thing I have is an awesome family, my mom is a nut and all my kids are cool , my wife is the best wife a man could ask for, this is my world, so I share it!",2012-02-14T00:04:56Z,29000,4091770,625,finance creator
UCHYk1jOFYyuZE4-bvhGuV4Q,Money with Katie,"Here to help with your personal finance goals and questions while building a community reaching 400K+ #RichGirls (and Guys). 

Each week, I release one blog post and one podcast episode focusing on topics like: the psychology of money, financial independence, simple investing, and upgrading your lifestyle (and happiness) regardless of your income bracket.

Listen to the Money with Katie Show wherever you get your podcasts. Find all my blog posts at moneywithkatie.com, or follow along on social (@moneywithkatie on Instagram and Twitter).

Preorder my forthcoming book, Rich Girl Nation, out June 10, 2025: https://moneywithkatie.com/rich-girl-nation.

Money with Katie is a creator under Morning Brew, a media company committed to helping you become smarter in minutes.

Subscribe to Morning Brew
Sign up for free: https://www.morningbrew.com/daily/subscribe?utm_campaign=mwk_yt&utm_medium=multimedia&utm_source=youtube
Follow Morning Brew on YouTube: https://www.youtube.com/c/MorningBrewDaily
",2020-04-17T19:33:07.497033Z,28100,1724627,377,finance creator
UCQky96IjrfzJcSUiCogID6w,Shivanshu Agrawal,"For inquiries, email - contact@shivanshuagrawal.com",2021-04-09T20:33:14.185575Z,1750000,777792879,317,finance creator
UCmOr5b0NgTAh-xuOn6uJQHg,SipFit Mutual Fund,"Compliance Disclaimer
This channel is intended solely for educational purposes related to personal finance, mutual funds, investing frameworks, and financial planning. All content represents the personal views of the creator and is not financial advice. Viewers are encouraged to consult a registered financial advisor or SEBI-licensed professional before making any investment decisions.

The channel does not promote guaranteed returns, scams, or deceptive financial products, and we do not accept sponsorships from unregulated or non-compliant financial platforms.

We are fully committed to following YouTube’s Community Guidelines, SEBI & AMFI communication norms, and responsible financial education practices.

All investing involves risk, and past performance is not indicative of future results.
",2023-01-02T17:04:14.612654Z,8370,492430,149,finance creator
UCo6FjF4xuJ8IcZo03_8Ftdg,Alex Eubank Business,"Helping Others Become Fitness Influencers - Work with me if you're ready to grow your personal brand on social media - apply.alexeubankcoaching.com

",2025-02-11T21:40:25.319137Z,16800,692902,98,finance creator
UC8Ygc_VCO3fn89XMCBkBcdA,Creator Louis,"My name is Louis, I talk about business software and online education. Even MasterClass review!

Living in Sydney, Australia.

Master class reviews, career advice, music production, finance, and adult dyslexia. 

Stay awesome,
Creator Louis",2008-08-17T12:52:09Z,7540,2497867,62,finance creator
UCgaFukXtfiiNR8m44JxCT1Q,Capital & Gains,"Educational Content Creator on various Sectors of Indian Economy and businesses operating therein.
Telegram: https://t.me/+a1lNQHx90bYyZTM1
Instagram: https://www.instagram.com/capitalgains108/
Disclaimer: We are not SEBI registered RA/ Investment Advisor. Viewers are requested to not to consider any information given in the videos as investment advice.
",2022-09-26T13:31:10.273562Z,44800,2485339,191,finance creator
UCegxnGM3KZ4B-l_ttGrI71Q,Candle King,"The Creator of MMC - Mirror Market Concept, one and only original creator of Reversal Concepts. 
The demand and supply used worldwide, along with the most complex chart structural mapping and trend bending concepts you've heard of, have been created and developed systematically by CANDLE KING in his MMC PHASE -1 and PHASE -2 series. 

All MMC series and concepts are taught on live streams for free. You can watch the streams continuously from first to last, which can help you believe that the MMC is one of the most accurate psychological concepts, capable of solving 99% of market structures.

Candle King is purely a Candlestick Chart Educator and chart analyst.

*Do not ask for Buy or Sell tips in Live streams.

I/We are not SEBI Registered Advisors. We don't provide any types of Buy/Sell signals.  This YouTube channel is purely for educational and learning purposes. We shall not be responsible for your profit or loss. Please confirm with your financial advisor.
",2018-07-24T05:58:34Z,410000,66408934,1325,finance creator
UC-d1K_jxLhIJjmaZPrZarGA,LIC INSURE,"To me, the best life #insurance is about more than just death. It’s also about living. ⏰💗 I’m an independent life insurance specialist who provides objective financial guidance to individuals, families, and businesses. Because🤝Protecting your future is protecting your family’s future.

I am Ramesh Vishwakarma - an Insurance and Financial Consultant. I am content creator on topic of All types of Insurance and finance on Youtube. 

Completing 13 years as an agent is a significant achievement for me  As an LIC & GIC agent, I have put in effort in helping individuals and families understand the importance of Insurance and the various options available to them. because Insurance and Finance are such important topics that many people need to understand. It's a great opportunity for me to use YouTube as a platform to educate and inform people about these topics.

My aim behind creating this channel is to understand Insurance plans and explain about finance in easy language.
",2011-10-20T07:05:30Z,90100,6758275,326,finance creator
UCJxiyziwbma-0t5dCW-1OGw,DustyBC Crypto News,"Official DustyBC YouTube - Investor, Trader and Content Creator
",2011-12-03T13:05:12Z,186000,41714335,5263,finance creator
UCrnMW8-tYm7lYUStlZNeq7g,Debt.com,"Debt.com offers daily expert advice about money – how to make it, how to save it, and how to spend it. We even tell you how to go into debt the right way. (What do you think a mortgage and a car loan are?)  If you want to get out of debt, Debt.com has partnered with highly rated companies that can help. When you tell us your circumstances we act like a dating service for debt. We introduce you to the perfect debt-solution company and we make sure you’re happy with the results.

How we’re different…
Lot of websites offer financial advice. Some are good and some aren’t. But very few offer you immediate solutions to your problems.  Debt.com partners with many companies. Why? Because whether it’s socks, dinner, or debt, one size never fits all.

Contact us: 1-844-402-3574",2015-09-10T17:48:44Z,16000,4869764,417,finance creator
UC0GgJTKkR7mliF08Ms3fK5w,Shella Finance,"Helping you make money online by sharing what actually works 💸✨

Hi, I’m Shella — a Medical Technologist 👩‍🔬🔬turned Digital Entrepreneur 👩‍💻 + Content Creator 🎥

I share real, actionable strategies to help you:
✅ Monetize your skills
✅ Build a digital business
✅ Create freedom through online income

For business inquiries only:
💌 shellafinance.business@gmail.com

Instagram: 
@shellamariee_",2017-10-27T09:36:28Z,40900,1319861,20,finance creator
UCRGl2gA9X6BXqOvNL2jePtw,Mahatmaji Technical,"Welcome to Mahatmaji Technical - your ultimate destination for learning how to make money online! 💰🌐 Our mission is to empower students and aspiring entrepreneurs with practical, step-by-step guidance on digital marketing, affiliate marketing, freelancing, and more. Join our community of like-minded hustlers as we explore the world of online income opportunities and financial freedom. 🚀✨ Don't forget to hit 'Subscribe' and turn on notifications to stay up-to-date with our latest tips and strategies! 🔔🎓 Let's succeed together! #MahatmaJiTechnical #FinancialFreedom

Check out the Instagram (@mahatmaji_technical) page to know more. 
Don't hesitate to ask any questions, DM us today!
Also, for collaboration & business inquiries write us at wemakecreators@gmail.com",2016-10-22T08:45:31Z,6900000,450524508,1274,finance creator
UCWHCXSKASuSzao_pplQ7SPw,Invest Aaj For Kal,"This channel has content related to Financial world. Anant Ladha is a CFA, CA CFP LL.B. and learner of financial market.

This is only for information and educational purpose. Please consult your financial advisor before investing. 
Investing has its risk and require professional advise, please do consult your advisor before investing. 
Mutual funds are subject to market risk, please read all offer documents before investing. Please consult your advisor before investing.
This channel is only for sharing my personal opinion for educational purpose.

Helpline - +91-6377509995 
Email - investaajforkal11@gmail.com 
",2013-08-14T08:15:06Z,3060000,766364392,3222,finance creator
UCMaB2IdvlrhACF30uQtAgPQ,No Soy Liquidez,"Creator of PPD and GT.
Soy el mentor de tu mentor de mierdx.
El contenido tan top en este canal NO lo mirarás en otro lado.

Evangelizador de SMC/ICT.
Estudiante privado de ICT. 📊
Mentor: Michael J. Huddleston. 
",2023-08-15T22:33:46.694547Z,29900,2435048,364,finance creator
UCkOtNAT3-B2rAPEleWaytrA,Ishaan Arora,"I help you grow your career! Here you will find everything about great opportunities including internships, courses, paid work, study abroad etc so if you are here I can assure you that your career will boom.

By the age of 21 I had taught finance to over 20,000 students and had done various courses like CFA, FRM, FMVA, NISM, NCFM etc and I will help you achieve the same so do subscribe and get ready to take the best road towards an amazing career.

I'm Ishaan Arora, an entrepreneur running an 8-figure ed-tech startup FinLadder, a content creator, and most importantly, tumhaare real life Jeetu Bhaiya :')
",2022-05-27T15:22:09.597497Z,188000,14877492,288,finance creator
UCO5Lttt9e6Kz0rmtEL7vuLA,Anushka Rathod Finance,"My videos will help you get better with money and stay updated with current affairs! 

Author - The Money Guide
The most interactive & actionable book on finance! ⬇️

",2021-05-30T07:40:40.882215Z,723000,133188929,445,finance creator
UCxiI1Gr_bfs_N0fWoDw2yAg,Molly Keyser,"FREE DIGITAL PRODUCTS TRAINING 👇

My channel and my business, Freedom Creator, is dedicated to helping you sell digital products with Youtube for a freedom-focused business.

We've grown Freedom Creator, from $0 to $60k months (with ~80% profit margin) in 2 years (2023–2025) using Digital Products & Youtube (we practice what we preach!).

We also believe the future is brighter when quality education is accessible to everyone—and by educating through Digital Products & Youtube, you’re not just building your dream life, you’re helping others build towards theirs too!
",2015-06-30T13:49:36Z,98700,4016595,280,finance creator
UCA252letEC7ZcUW00u_gW9g,James Neathery,"James Neathery specializes in providing strategic financial advice based on decades of research and experience in the fields of finance and economics. James is a disciple and student of R. Nelson Nash, the creator of the Infinite Banking Concept®. He is also a student of the Austrian school of economics. James holds several designations, maintains multiple affiliations and is active in the financial services industry. He has been in the life insurance industry for over 30 years, has been educating clients and personally practicing the Infinite Banking Concept® for over 17 years. James C. Neathery & Associates, Inc. has provided sound, successful advice to thousands of clients. Over the years he has helped them protect millions of dollars in wealth and assets through several boom and bust cycles in the U.S. economy.

",2012-09-21T15:35:59Z,10900,1455318,753,finance creator
UCjlPLMYEsq0pjgLL1q24mSg,邦妮區塊鏈 Bonnie Blockchain,"階級翻轉 Ｘ 區塊鏈一次看懂 Ｘ 世界頂級大神訪談 Ｘ 翻譯懶人包 ＝ 訂閱邦妮區塊鏈

Not financial advice. Do Your Own Research. 

📨 bonnie@bonnieblockchain.com

#比特幣 #邦妮區塊鏈 #加密貨幣 #區塊鏈 #crypto #bitcoin #cryptocurrency #blockchain #web3 

",2021-11-24T11:54:54.827532Z,393000,32495436,407,finance creator
UCA7RxVq2pMGYp_-Qo4S2dEw,Technical Yogi,"नमस्कार दोस्तों , स्वागत है आपका हमारे चैनल टेक्नीकल योगी में 
मै हूँ योगी योगेन्द्र , दोस्तों इस चैनल पर आपको रोजाना नयी नयी तकनीक के बारे में हिंदी में टिप्स & ट्रिक्स की विडियो देखने को मिलेगी , जिनसे आप रोज रोज नयी नयी तकनीक सीख सकते है , दोस्तों अगर आपके पास किसी भी तरह का कोई सवाल है या किसी भी बारे में आप जानना चाहते है तो आप मुझे कमेन्ट सेक्शन में जाकर पूछ सकते है | दोस्तों आप मुझे किसी भी बारे में सवाल कर सकते है , मै उस विषय पर विडियो  बनाकर आपके सवालो का जवाब देने की पूरी कोशिश करूँगा |
दोस्तों अगर आपको ये चैनल अच्छा लगता है तो इस चैनल को जरुर सबस्क्राइब कीजियेगा , और वीडियोस को like कीजियेगा , दोस्तों आप सभी का धन्यवाद |
( जयहिंद )

For Business inquiries: teamyogiofficial@gmail.com 
I do not provide tech support over e-mail.",2016-12-22T11:23:10Z,2060000,294142178,2859,finance creator
UCN3m__nAfAGpDNnnmqveY9w,Oracle Ebiz and Fusion Videos,"Welcome to the world of Oracle EBS and Fusion...

I started this Channel with the objective of helping Oracle Financial professionals across the globe

- CA Arvind Varaganti, M.com (IS), ACA

Disclaimer:-

The information provided in my channel is for educational purposes only and should not be considered as official Oracle documentation or training. The views and opinions expressed are those of the creator and may not reflect the views of Oracle Corporation. Please consult official Oracle documentation and resources for accurate and up-to-date information.

Facebook page:- https://www.facebook.com/CAArvindVaraganti/

Telegram Channel:- https://t.me/oracleebizandfusionvideos

Whatsapp Channel:- https://whatsapp.com/channel/0029VaA3oaT5kg74AwPjkU1w

Twitter:- https://twitter.com/ca_arvy

If you feel that you are benefitted with my videos, you can donate under the below link for my efforts:-

https://buymeacoffee.com/oracleebusinesssuiter12

",2017-01-16T20:30:31Z,17500,1958392,342,finance creator
UCLTKkNLOocesbWCHhor2o3Q,The Crypto Room,"WELCOME TO THE CRYPTO ROOM. Bringing to you daily crypto news, the hottest altcoins, interviews with project founders and MORE. Everything you need to be an expert and up to date in everything Crypto. 

✅ All Partnerships MUST BE CONFIRMED WITH US DIRECTLY.
💎 VERIFIED AGENTS:
📫 Telegram: @moonitagency
💻 https://www.moonit.agency/
📧 Email: business@moonit.agency

HIVE

",2018-01-29T10:44:44Z,117000,2447839,99,finance creator
UCnmEK731ZTJO-F-uNIda9-A,Scaling Creator,"On our YouTube channel, expect to find a behind-the-scenes look into our lives and business as well as our Podcast ""Scaling Creator,"" which explores conversations about self-discovery, storytelling, sales, marketing, operations, leadership development, and finance, which are essential for growth as a CREATOR.

When we're not traveling, we're located in San Luis Obispo, tucked along California's Central Coast! 

Feel free to reach out here or on any social platform with questions you might think we can answer!",2016-09-09T02:24:33Z,7270,222371,123,finance creator
UCtKkRBqgP0i23H6zd0knbyw,90s Mentor,"Welcome to 90s Mentor! 

Our goal is to help you become financially strong by providing you with knowledge on how to earn money online, grow your YouTube channel, grow your blog website, and succeed in the freelancing field by using smart and latest technologies.

Owner & Host | Research | Script | Voice-Over |  Bilal Ahmad

For business inquiries, please contact me at info@90smentor.net

Thanks for stopping by!
",2019-03-27T12:59:29Z,939000,43438813,373,finance creator
UCsG_H0FvnLmuvL-bJST6uxg,Ujjwal D Gadhvi Finance & Tech,"Hi! i am ujjwal

i am an MBA in Marketing, CA, Content creator on Instagram with 950K Followers on Instagram, 3x TEDx Speaker, and JOSH Talk Speaker

i started my Content journey back in 2020 and have tried to stay consistent ever since

i post Instagram Reels almost Daily, where i talk about Bhagavad Gita, Spirituality, Mind, Dating and Life in general

Subscribe to my channel to know more, and i hope i can be of value to You :)

God Bless :)",2022-06-05T19:58:29.636922Z,53300,15328586,582,finance creator
UCpyAbuFQaJmWHiEisyD2zkw,Matilda Chungu,"A financial educator and content creator from Zambia who is making personal finance and investing more accessible to young people. The passion for financial literacy resulted in a YouTube channel, with  easy-to-understand videos on personal finance, investing, and entrepreneurship. With over 6,000 subscribers, her content is engaging and relevant to  people in Zambia

I am a results-driven professional with years of experience in driving growth, raising brand awareness, and providing economic consulting services. Expertise in customer-centric campaign strategies, cross-channel marketing, digital communication, and economic advisory with a specialisation in Zambia. Proven success in hands-on roles as a Director, Marketer, and Brand Manager.

Let's connect on
https://www.kwachatribe.com/store
https://vm.tiktok.com/ZMRQX19Wo/
https://www.facebook.com/kwachatribe
https://www.instagram.com/?hl=en
https://www.linkedin.com/in/matildah-...
",2012-12-13T06:43:38Z,8930,251554,137,finance creator
UCOuE6ucwtSQEh_AOtNxUiVg,Barman Creator ,"মুই রাজবংশী 

Welcome to Barman Creator 🎥

On this channel, you will find:
✅ Personal Loan Apps Review
✅ Online Earning Tips & Tricks
✅ Finance, Money Management & Digital Earning Guidance

Our mission is to provide honest reviews and useful knowledge to help you choose the right apps and explore genuine earning opportunities.

🔔 Subscribe now to stay updated with the latest reviews & tips! Channel 

",2022-07-22T08:19:00.017828Z,13300,718609,279,finance creator
UCJ7F5LT-7h8Hfplf6BTTiXg,Financially Incorrect ,Money doesn't have to be intimidating. The Financially Incorrect Podcast is a fun and informative way to learn about personal finance. Host Barrack Bukusi debunks money myths and reveals the truth behind common misconceptions. Join him with a different guest every week as he helps you achieve your financial goals.,2023-03-23T12:51:03.383734Z,64100,3244307,261,finance creator
UCcwsW-OAIf_788MBxpVHM1A,Chris Daniels,"Welcome to the fun. Here, I'll be sharing some wild & immersive stories from the world of money: Business, stock markets, crypto, scams, NFT's, tulip manias, and more. With that, I try to circle everything into value we can learn from. All is made with film-style, story-entertainment and comedy in mind, but the goal is to provide value with all the videos that make up this channel. Also among the content: expect occasional productivity systems, business workflow, and other online-new-world-based things. I've learned a whole lot of valuable lessons over the last few years along my journey as a filmmaker, content-creator, brand-builder and investor. So I strive to share any and all interesting information, lessons and perspectives with a whole lot of style & humor thrown in. Hope you enjoy!",2020-05-08T22:36:44.738092Z,6350,469975,17,finance creator
UCrucrNS6hXf6wU35bIqRXyg,JarXchange,"Kickstart your #financialfitness  journey with #jarxchange and get front-row seats to the story behind the story of people and personalities who drive India's Trillion Dollar Industries.

From Wealth Managers and Finance Experts who put the 'Personal' in 'Personal Finance' to Twitter Personalities who have changed the influence game in 280 characters, or Venture Capitalists who believe in the Growth Story of India's Golden Decade, and Renowned Startups Founders & industry tycoons revealing the secrets to their success, we bring you:

🎙 Industry Expertise and 101 conversations that are unbiased and unadulterated!
💡 Financial Wisdom that is easy to digest and without jargon!
🌟 New Episodes Every Week, because good content never skips a beat! 

Hit that subscribe button and join the JarXchange famm! 👉
",2023-10-11T10:40:37.349527Z,15000,4672657,306,finance creator
UCnMk0yPNgowcTnkW4RcvIyw,The Creators Show,"Mangesh Shinde's channel is about Entrepreneurship, Business, Startup, Life, Career Growth, Personal Finance, Self-Improvement, Self Help, and a lot more. 

Mangesh Shinde channel is now the home of “The Creators Show” Podcast. On this podcast show, we meet and talk with people who creating & building something for a better world. We especially talk about entrepreneurship, startup, building business, self-improvement, life stories, success, growth & a lot more.

Mangesh Shinde AKA The WillPower Star is the cofounder of WillStar Media, Marketing & Creative Company.

So, stay tuned with us every Friday evening at 6 PM.
",2020-07-30T07:23:36.852632Z,28300,768580,37,finance creator
UCvzpwxUY1EH_v-tquMXUZ-g,Spencer Johnson,"Discussing the topics you didn’t learn in school… credit cards and personal finance.

👑 My Favorite Cards: http://spencerjohnsoncards.com/mywallet
🚨 Best Card Offers: http://spencerjohnsoncards.com/bonuses
",2022-03-04T02:01:23.759445Z,37000,8183490,475,finance creator
UCgW3sk9l1NBTmXIBglt4Uhw,SirTrader,"MUST READ NOW!!!!!

Welcome to my channel!

Turning $500 into $1M - one trade at a time.

Real-time insights. Real results. 

Subscribe to follow the grind.

Btw, I am also the creator of the ICT 2022 Mentorship No Rant Playlist. 
",2023-11-18T18:21:09.453609Z,6850,640406,65,finance creator
UCnhjluPwcX_9SMB6Aryg1uQ,Crypto News Nakamoto Jedi,"Nakamotojedi has come to shed light on cryptocurrency and blockchain technology! On our cryptocurrency news channel, you will get informed about coin crypto news, the issues of crypto regulation, and the peculiarities of bitcoin trading.
 
What is blockchain? How to start trading cryptocurrency? How to make money trading cryptocurrency? NakamotoJedi answers your questions and highlights the cryptocurrency latest news.
 
Our presenter Luis makes bitcoin analysis basing on facts and arguments but not on sheer speculations. This channel aims to enlighten you in the enigmatic world of cryptocurrency trading by sharing the most sensational coin news, bitcoin news, and blockchain news. Here — the best cryptocurrency news 2019! 
Satoshi is our jedi who uses his lightsaber for fighting with crypto ignorance! Stick to the wise instructions of NakamotoJedi, follow the cryptocurrency news 24/7 and make a fortune on bitcoins.
 
NakamotoJedi  - Your Jedi Master in Blockchain and Cryptocurrency!",2017-10-15T16:49:30Z,5110,591513,95,finance creator
UCBtepvre3ERD-hG7f-dSL0Q,Sunday Abegunde,"This channel helps freelancers, entrepreneurs, and creators master online income, business growth, and digital branding. Learn how to win clients, scale your hustle, create engaging content, and monetize.

I share real stories, smart strategies, and tools to help you thrive in the digital economy—from freelancing and startups to content creation and personal branding.

I'm that Nigerian digital content producer, influencer, and creator who’s a top content guy on Upwork and helps local businesses with content, leading a community of 38000+ tech and finance-minded people across YouTube, Medium, Instagram and other social media platforms.

I take your brand's message and turn it into stories that people can relate to and learn from to make your brand memorable.
Let’s partner on UGC, tech event content or storytelling-based campaigns.

Text: +2347077510752 (for Brands & Collabs only).

For booking, other any forms of assistance or joining my WhatsApp community: https://selar.co/cw6z52
",2014-02-18T18:50:29Z,10300,858609,511,finance creator
UC-tInr243TX1xAqjT4YoROw,Ritwom,"Hi, 

Welcome to my channel, I'm Ritwom, a Nigerian content creator.

I make videos on personal finance, other financial related topics and also lifestyle videos😉

I hope to inspire someone through this channel.

FOR MORE INFO. ABOUT ME😃:
Instagram: Ritwom
Twitter:      Ritwom
Facebook: Ritwom
",2020-03-25T15:42:38.509642Z,10900,359992,84,finance creator
UCZ4GnufkU9g_wWUmmfaOKrA,Iqbal Nasim,"I think, write and speak about how to lead a truly God-centred life. I explore how faith can be the source of human flourishing for individuals and societies in the 21st century. I’m a podcaster (In Good Faith) and creator of courses on prayer (Transform My Prayer), leadership (Last Day Leader) and revelation (Club Revelation). Cofounder of Funders In Good. Former Chief Executive of National Zakat Foundation. Former investment banker. Undergraduate degree in Economics and Management from Cambridge University. MSc in Voluntary Sector Management from Bayes Business School.
",2021-10-28T16:19:59.25838Z,12300,515743,215,finance creator
UC7qr-0B1fDG3qFkhZEj5UdA,90 seconds to crypto,"become sovereign in the digital age.

i cover the tools, methods, and mindsets that help you go from offchain luddite to onchain sovereign— without the noise, hype, or shill. if you want weekly walkthroughs of the best crypto-native tools for self-custody, privacy, and digital freedom — this is the place for you — all offered openly, without paywalls, and forever free.

for inquiries: tim@90secondstocryp.to",2013-09-04T04:57:32Z,18300,185552,92,finance creator
UCalDJAdX2JmMkp5ETb7XYqA,Simple Trader - Tamil,"Author | Creator of ""Logical Trading System"" 





",2022-11-10T11:39:00.230834Z,47100,2197376,166,finance creator
